"Zip Code","Date","Total Doses - Daily","Total Doses - Cumulative","Vaccine Series Completed - Daily","Vaccine Series Completed - Cumulative","Vaccine Series Completed  - Percent Population","Population"
"60647","08/28/2021",103,108943,35,54184,0.618,87633
"60647","08/29/2021",51,108994,23,54207,0.619,87633
"60647","08/30/2021",138,109132,58,54265,0.619,87633
"60647","08/31/2021",140,109272,67,54332,0.62,87633
"60707","09/13/2021",18,14123,11,6785,NA,NA
"60707","09/14/2021",16,14139,4,6789,NA,NA
"60707","09/15/2021",27,14166,13,6802,NA,NA
"60707","09/16/2021",17,14183,10,6812,NA,NA
"60707","09/17/2021",15,14198,2,6814,NA,NA
"60707","09/18/2021",11,14209,2,6816,NA,NA
"60644","01/15/2021",32,967,7,89,0.002,46591
"60601","09/23/2021",34,22883,8,11071,0.734,15083
"60642","09/06/2021",4,26602,1,13314,0.675,19716
"60602","09/30/2021",8,2629,0,1148,1,1145
"60645","01/31/2021",54,4334,16,960,0.02,47270
"60647","09/01/2021",120,109392,63,54395,0.621,87633
"60647","09/02/2021",140,109532,62,54457,0.621,87633
"60647","09/03/2021",137,109669,71,54528,0.622,87633
"60647","09/04/2021",77,109746,36,54564,0.623,87633
"60647","09/05/2021",54,109800,23,54587,0.623,87633
"60647","09/06/2021",12,109812,2,54589,0.623,87633
"60647","09/07/2021",146,109958,73,54662,0.624,87633
"60647","09/08/2021",108,110066,54,54716,0.624,87633
"60647","09/09/2021",116,110182,61,54777,0.625,87633
"60647","09/10/2021",122,110304,61,54838,0.626,87633
"60707","09/19/2021",12,14221,7,6823,NA,NA
"60707","09/20/2021",12,14233,5,6828,NA,NA
"60707","09/21/2021",5,14238,3,6831,NA,NA
"60707","09/22/2021",10,14248,3,6834,NA,NA
"60601","05/14/2021",229,17602,162,8178,0.542,15083
"60621","07/20/2021",50,17144,21,8275,0.295,28018
"60644","12/19/2020",7,28,0,0,0,46591
"60630","01/30/2021",159,4218,23,918,0.016,56433
"60647","09/15/2021",89,110733,46,55046,0.628,87633
"60647","09/16/2021",110,110843,52,55098,0.629,87633
"60647","09/17/2021",126,110969,76,55174,0.63,87633
"60647","09/18/2021",92,111061,43,55217,0.63,87633
"60606","10/06/2021",19,6183,2,3098,0.943,3287
"60631","02/28/2021",76,9897,34,3350,0.113,29529
"60647","09/19/2021",41,111102,27,55244,0.63,87633
"60647","09/20/2021",95,111197,49,55293,0.631,87633
"60647","09/21/2021",102,111299,61,55354,0.632,87633
"60647","09/22/2021",108,111407,40,55394,0.632,87633
"60647","09/23/2021",98,111505,49,55443,0.633,87633
"60647","09/24/2021",130,111635,46,55489,0.633,87633
"60707","09/23/2021",15,14263,7,6841,NA,NA
"60707","09/24/2021",13,14276,6,6847,NA,NA
"60707","09/25/2021",23,14299,10,6857,NA,NA
"60612","03/22/2021",207,11665,49,4338,0.129,33735
"60631","08/21/2021",37,35802,18,17989,0.609,29529
"60614","02/23/2021",492,16831,261,5937,0.083,71954
"60633","05/15/2021",76,6824,31,3216,0.253,12689
"60647","09/27/2021",146,111944,27,55573,0.634,87633
"60602","10/02/2021",5,2649,0,1150,1,1145
"60647","09/28/2021",200,112144,46,55619,0.635,87633
"60647","09/29/2021",190,112334,30,55649,0.635,87633
"60606","04/06/2021",103,2555,36,881,0.268,3287
"60605","03/04/2021",233,10865,96,4408,0.152,29060
"60621","05/10/2021",116,12074,83,5415,0.193,28018
"60631","01/23/2021",97,2402,19,498,0.017,29529
"60647","09/30/2021",230,112564,43,55692,0.636,87633
"60638","12/17/2020",25,25,0,0,0,58669
"60647","10/01/2021",217,112781,54,55746,0.636,87633
"60707","09/26/2021",7,14306,1,6858,NA,NA
"60707","09/27/2021",16,14322,6,6864,NA,NA
"60707","09/28/2021",23,14345,11,6875,NA,NA
"60707","09/29/2021",18,14363,5,6880,NA,NA
"60707","09/30/2021",28,14391,7,6887,NA,NA
"60707","10/01/2021",35,14426,9,6896,NA,NA
"60707","10/02/2021",23,14449,9,6905,NA,NA
"60707","10/03/2021",7,14456,1,6906,NA,NA
"60707","10/04/2021",23,14479,4,6910,NA,NA
"60707","10/05/2021",21,14500,9,6919,NA,NA
"60707","10/06/2021",29,14529,9,6928,NA,NA
"60601","03/20/2021",74,6154,23,2368,0.157,15083
"60601","02/02/2022",20,33357,5,12365,0.82,15083
"60603","05/03/2021",8,1624,6,724,0.688,1052
"60629","01/27/2021",256,3147,44,610,0.006,110029
"60620","02/05/2021",285,3836,51,714,0.011,67711
"60631","07/10/2021",26,34291,11,17313,0.586,29529
"60628","01/24/2021",32,1526,1,235,0.004,64254
"60633","07/15/2021",12,8494,10,4219,0.332,12689
"60647","10/09/2021",107,114041,19,56006,0.639,87633
"60631","04/04/2021",68,19952,42,8060,0.273,29529
"60633","02/20/2021",30,1153,18,286,0.023,12689
"60647","10/10/2021",72,114113,18,56024,0.639,87633
"60647","10/11/2021",177,114290,29,56053,0.64,87633
"60647","10/12/2021",223,114513,44,56097,0.64,87633
"60707","10/07/2021",27,14556,6,6934,NA,NA
"60707","10/08/2021",28,14584,11,6945,NA,NA
"60707","10/09/2021",24,14608,8,6953,NA,NA
"60707","10/10/2021",11,14619,3,6956,NA,NA
"60707","10/11/2021",25,14644,6,6962,NA,NA
"60707","10/12/2021",28,14672,9,6971,NA,NA
"60707","01/12/2021",24,250,11,45,NA,NA
"60707","10/13/2021",20,14692,6,6977,NA,NA
"60707","10/14/2021",32,14724,8,6985,NA,NA
"60707","10/15/2021",25,14749,6,6991,NA,NA
"60631","11/06/2021",126,41528,20,19363,0.656,29529
"60606","02/16/2021",19,842,3,279,0.085,3287
"60647","10/20/2021",212,115943,38,56376,0.643,87633
"60647","10/21/2021",321,116264,30,56406,0.644,87633
"60707","10/16/2021",27,14776,10,7001,NA,NA
"60707","10/17/2021",16,14792,7,7008,NA,NA
"60707","10/18/2021",20,14812,7,7015,NA,NA
"60707","10/19/2021",11,14823,0,7015,NA,NA
"60707","10/20/2021",15,14838,7,7022,NA,NA
"60707","10/21/2021",20,14858,5,7027,NA,NA
"60707","10/22/2021",33,14891,2,7029,NA,NA
"60707","10/23/2021",34,14925,4,7033,NA,NA
"60707","10/24/2021",18,14943,4,7037,NA,NA
"60707","10/25/2021",49,14992,11,7048,NA,NA
"60707","10/26/2021",43,15035,7,7055,NA,NA
"60707","10/27/2021",39,15074,2,7057,NA,NA
"60707","10/28/2021",41,15115,7,7064,NA,NA
"60707","10/29/2021",41,15156,6,7070,NA,NA
"60707","10/30/2021",45,15201,14,7084,NA,NA
"60707","10/31/2021",11,15212,1,7085,NA,NA
"60707","11/01/2021",47,15259,17,7102,NA,NA
"60707","11/02/2021",37,15296,4,7106,NA,NA
"60707","11/03/2021",29,15325,1,7107,NA,NA
"60707","11/04/2021",31,15356,4,7111,NA,NA
"60707","11/05/2021",54,15410,8,7119,NA,NA
"60707","11/06/2021",48,15458,3,7122,NA,NA
"60707","11/07/2021",26,15484,3,7125,NA,NA
"60707","11/08/2021",38,15522,5,7130,NA,NA
"60707","11/09/2021",48,15570,3,7133,NA,NA
"60707","11/10/2021",31,15601,4,7137,NA,NA
"60707","11/11/2021",48,15649,5,7142,NA,NA
"60707","11/12/2021",85,15734,3,7145,NA,NA
"60601","11/07/2021",34,26016,2,11488,0.762,15083
"60638","02/17/2021",276,8338,141,1860,0.032,58669
"60610","12/25/2020",0,664,0,0,0,40548
"60614","03/16/2021",721,26727,270,10439,0.145,71954
"60642","01/26/2021",90,2216,47,729,0.037,19716
"60633","07/28/2021",8,8660,5,4284,0.338,12689
"60647","11/15/2021",463,126474,50,57788,0.659,87633
"60647","11/16/2021",560,127034,68,57856,0.66,87633
"60647","11/17/2021",539,127573,47,57903,0.661,87633
"60647","11/18/2021",546,128119,36,57939,0.661,87633
"60647","11/19/2021",803,128922,50,57989,0.662,87633
"60647","11/20/2021",322,129244,27,58016,0.662,87633
"60647","11/21/2021",231,129475,30,58046,0.662,87633
"60636","01/15/2021",16,254,1,29,0.001,30024
"60647","11/22/2021",573,130048,52,58098,0.663,87633
"60647","11/23/2021",620,130668,56,58154,0.664,87633
"60707","11/13/2021",34,15768,3,7148,NA,NA
"60707","11/14/2021",39,15807,4,7152,NA,NA
"60707","11/15/2021",51,15858,8,7160,NA,NA
"60707","11/16/2021",44,15902,15,7175,NA,NA
"60610","03/14/2021",139,15733,50,6167,0.152,40548
"60618","03/12/2021",1125,28050,504,10328,0.109,94907
"60647","11/25/2021",6,131227,0,58210,0.664,87633
"60647","11/26/2021",492,131719,89,58299,0.665,87633
"60647","11/27/2021",338,132057,108,58407,0.666,87633
"60647","11/28/2021",285,132342,91,58498,0.668,87633
"60647","11/29/2021",713,133055,155,58653,0.669,87633
"60647","11/30/2021",668,133723,126,58779,0.671,87633
"60633","02/11/2021",62,871,15,162,0.013,12689
"60647","12/01/2021",782,134505,173,58952,0.673,87633
"60647","12/02/2021",736,135241,207,59159,0.675,87633
"60707","11/17/2021",50,15952,6,7181,NA,NA
"60707","11/18/2021",80,16032,8,7189,NA,NA
"60707","11/19/2021",44,16076,6,7195,NA,NA
"60707","11/20/2021",45,16121,9,7204,NA,NA
"60707","11/21/2021",10,16131,0,7204,NA,NA
"60707","11/22/2021",45,16176,7,7211,NA,NA
"60707","11/23/2021",42,16218,6,7217,NA,NA
"60707","11/24/2021",37,16255,3,7220,NA,NA
"60707","11/25/2021",0,16255,0,7220,NA,NA
"60707","11/26/2021",38,16293,1,7221,NA,NA
"60707","11/27/2021",52,16345,5,7226,NA,NA
"60707","11/28/2021",19,16364,5,7231,NA,NA
"60614","03/01/2021",404,19313,183,7380,0.103,71954
"60619","02/19/2021",441,7951,284,2246,0.037,61207
"60611","01/24/2021",63,6748,7,1975,0.059,33224
"60647","12/14/2021",606,142715,78,60832,0.694,87633
"60628","01/03/2021",7,285,1,1,0,64254
"60647","12/15/2021",677,143392,96,60928,0.695,87633
"60647","12/16/2021",642,144034,67,60995,0.696,87633
"60647","12/17/2021",640,144674,90,61085,0.697,87633
"60647","12/18/2021",393,145067,69,61154,0.698,87633
"60647","12/19/2021",344,145411,33,61187,0.698,87633
"60647","12/20/2021",693,146104,105,61292,0.699,87633
"60647","12/21/2021",706,146810,77,61369,0.7,87633
"60647","12/22/2021",668,147478,81,61450,0.701,87633
"60647","12/23/2021",518,147996,74,61524,0.702,87633
"60647","12/24/2021",110,148106,23,61547,0.702,87633
"60707","11/29/2021",49,16413,12,7243,NA,NA
"60707","11/30/2021",41,16454,11,7254,NA,NA
"60707","12/01/2021",40,16494,6,7260,NA,NA
"60707","12/02/2021",43,16537,5,7265,NA,NA
"60707","12/03/2021",62,16599,13,7278,NA,NA
"60647","12/26/2021",184,148292,20,61568,0.703,87633
"60647","12/27/2021",555,148847,79,61647,0.703,87633
"60647","12/28/2021",506,149353,69,61716,0.704,87633
"60647","12/29/2021",526,149879,68,61784,0.705,87633
"60647","12/30/2021",482,150361,64,61848,0.706,87633
"60647","12/31/2021",140,150501,19,61867,0.706,87633
"60647","01/01/2022",10,150511,2,61869,0.706,87633
"60647","01/02/2022",156,150667,30,61899,0.706,87633
"60647","01/03/2022",422,151089,56,61955,0.707,87633
"60647","01/04/2022",449,151538,66,62021,0.708,87633
"60602","11/03/2021",13,2948,1,1173,1.02,1145
"60707","12/04/2021",80,16679,20,7298,NA,NA
"60707","12/05/2021",37,16716,13,7311,NA,NA
"60707","12/06/2021",53,16769,9,7320,NA,NA
"60707","12/07/2021",56,16825,9,7329,NA,NA
"60707","12/08/2021",55,16880,10,7339,NA,NA
"60707","12/09/2021",85,16965,16,7355,NA,NA
"60707","12/10/2021",57,17022,14,7369,NA,NA
"60707","12/11/2021",65,17087,12,7381,NA,NA
"60707","12/12/2021",27,17114,5,7386,NA,NA
"60707","12/13/2021",44,17158,6,7392,NA,NA
"60707","12/14/2021",57,17215,9,7401,NA,NA
"60647","01/15/2022",298,155843,41,62679,0.715,87633
"60612","02/18/2021",286,6026,113,1927,0.057,33735
"60642","06/05/2021",45,24125,30,11875,0.602,19716
"60647","01/16/2022",159,156002,14,62693,0.715,87633
"60647","01/17/2022",308,156310,54,62747,0.716,87633
"60647","01/18/2022",325,156635,54,62801,0.717,87633
"60606","03/20/2021",14,1600,3,636,0.193,3287
"60647","01/19/2022",294,156929,72,62873,0.717,87633
"60605","04/10/2021",350,22525,206,8696,0.299,29060
"60647","01/20/2022",280,157209,60,62933,0.718,87633
"60647","01/21/2022",366,157575,52,62985,0.719,87633
"60647","01/22/2022",236,157811,23,63008,0.719,87633
"60647","01/23/2022",167,157978,26,63034,0.719,87633
"60647","01/24/2022",268,158246,54,63088,0.72,87633
"60707","12/15/2021",54,17269,9,7410,NA,NA
"60707","12/16/2021",39,17308,5,7415,NA,NA
"60707","12/17/2021",49,17357,4,7419,NA,NA
"60707","12/18/2021",73,17430,14,7433,NA,NA
"60707","12/19/2021",32,17462,5,7438,NA,NA
"60707","12/20/2021",134,17596,17,7455,NA,NA
"60707","12/21/2021",66,17662,10,7465,NA,NA
"60707","12/22/2021",51,17713,3,7468,NA,NA
"60633","05/10/2021",74,6516,62,3048,0.24,12689
"60606","10/17/2021",0,6335,0,3116,0.948,3287
"60647","01/29/2022",239,159603,39,63436,0.724,87633
"60647","01/30/2022",144,159747,30,63466,0.724,87633
"60647","01/31/2022",274,160021,89,63555,0.725,87633
"60660","12/19/2020",60,189,0,0,0,44498
"60624","12/25/2020",0,59,0,0,0,34892
"60636","03/10/2021",235,4480,58,1299,0.043,30024
"60647","02/01/2022",284,160305,88,63643,0.726,87633
"60647","02/02/2022",129,160434,46,63689,0.727,87633
"60647","02/03/2022",186,160620,66,63755,0.728,87633
"60606","11/07/2021",7,6773,1,3179,0.967,3287
"60633","02/25/2021",66,1335,27,361,0.028,12689
"60647","02/04/2022",216,160836,66,63821,0.728,87633
"60610","01/26/2021",206,4052,89,1063,0.026,40548
"60605","03/14/2021",82,12792,23,5246,0.181,29060
"60644","02/02/2021",405,2452,232,602,0.013,46591
"60707","12/23/2021",58,17771,8,7476,NA,NA
"60707","12/24/2021",9,17780,1,7477,NA,NA
"60707","12/25/2021",0,17780,0,7477,NA,NA
"60707","12/26/2021",14,17794,1,7478,NA,NA
"60707","12/27/2021",57,17851,10,7488,NA,NA
"60707","12/28/2021",48,17899,6,7494,NA,NA
"60707","12/29/2021",60,17959,8,7502,NA,NA
"60707","12/30/2021",76,18035,11,7513,NA,NA
"60612","02/07/2021",28,4394,12,1258,0.037,33735
"60631","05/19/2021",179,30609,88,14816,0.502,29529
"60647","02/07/2022",201,161304,65,63952,0.73,87633
"60647","02/08/2022",182,161486,59,64011,0.73,87633
"60647","02/09/2022",225,161711,82,64093,0.731,87633
"60647","02/10/2022",157,161868,54,64147,0.732,87633
"60647","02/11/2022",195,162063,63,64210,0.733,87633
"60647","02/12/2022",123,162186,43,64253,0.733,87633
"60647","02/13/2022",61,162247,27,64280,0.734,87633
"60647","02/14/2022",110,162357,43,64323,0.734,87633
"60647","02/15/2022",146,162503,58,64381,0.735,87633
"60621","01/14/2021",11,340,2,35,0.001,28018
"60632","01/23/2021",104,1894,12,319,0.004,89857
"60647","02/16/2022",112,162615,40,64421,0.735,87633
"60707","12/31/2021",8,18043,3,7516,NA,NA
"60707","01/01/2022",1,18044,0,7516,NA,NA
"60707","01/02/2022",18,18062,2,7518,NA,NA
"60707","01/03/2022",47,18109,12,7530,NA,NA
"60707","01/04/2022",53,18162,11,7541,NA,NA
"60707","01/05/2022",52,18214,7,7548,NA,NA
"60707","01/06/2022",39,18253,7,7555,NA,NA
"60601","01/28/2022",65,33210,4,12348,0.819,15083
"60619","01/07/2021",36,460,9,18,0,61207
"60622","03/02/2021",345,14474,153,5487,0.103,53294
"60647","02/22/2022",124,163291,48,64681,0.738,87633
"60647","02/23/2022",101,163392,29,64710,0.738,87633
"60647","02/24/2022",80,163472,35,64745,0.739,87633
"60647","02/25/2022",127,163599,38,64783,0.739,87633
"60621","01/28/2021",53,906,9,152,0.005,28018
"60637","12/29/2020",73,444,0,0,0,47300
"60629","01/04/2021",50,625,3,5,0,110029
"60647","02/26/2022",92,163691,35,64818,0.74,87633
"60707","01/07/2022",62,18315,5,7560,NA,NA
"60707","01/08/2022",43,18358,7,7567,NA,NA
"60707","01/09/2022",27,18385,7,7574,NA,NA
"60707","01/10/2022",61,18446,13,7587,NA,NA
"60707","01/11/2022",65,18511,13,7600,NA,NA
"60707","01/12/2022",55,18566,13,7613,NA,NA
"60707","01/13/2022",40,18606,12,7625,NA,NA
"60707","01/14/2022",68,18674,10,7635,NA,NA
"60707","01/15/2022",55,18729,10,7645,NA,NA
"60707","01/16/2022",20,18749,2,7647,NA,NA
"60707","01/17/2022",33,18782,2,7649,NA,NA
"60707","01/18/2022",55,18837,15,7664,NA,NA
"60707","01/19/2022",57,18894,17,7681,NA,NA
"60707","01/20/2022",51,18945,12,7693,NA,NA
"60606","03/05/2021",29,1205,12,472,0.144,3287
"60601","09/04/2021",22,22420,6,10910,0.723,15083
"60601","10/21/2021",69,24476,9,11246,0.746,15083
"60646","02/08/2021",144,4421,36,908,0.032,28569
"60647","02/27/2022",58,163749,24,64842,0.74,87633
"60647","02/28/2022",97,163846,30,64872,0.74,87633
"60647","03/01/2022",64,163910,30,64902,0.741,87633
"60636","04/09/2021",276,10280,152,3874,0.129,30024
"60647","03/02/2022",67,163977,27,64929,0.741,87633
"60603","09/07/2021",7,2549,3,1172,1.11,1052
"60707","01/21/2022",50,18995,14,7707,NA,NA
"60707","01/22/2022",57,19052,13,7720,NA,NA
"60612","01/01/2021",2,789,0,0,0,33735
"60707","01/23/2022",25,19077,4,7724,NA,NA
"60707","01/24/2022",42,19119,8,7732,NA,NA
"60707","01/25/2022",33,19152,10,7742,NA,NA
"60707","01/26/2022",35,19187,14,7756,NA,NA
"60707","01/27/2022",35,19222,10,7766,NA,NA
"60649","12/19/2020",9,51,0,0,0,46633
"60649","12/20/2020",1,52,0,0,0,46633
"60649","12/21/2020",12,64,0,0,0,46633
"60649","12/23/2020",24,107,0,0,0,46633
"60649","12/24/2020",15,122,0,0,0,46633
"60649","12/26/2020",1,123,0,0,0,46633
"60707","01/28/2022",52,19274,17,7783,NA,NA
"60707","01/29/2022",41,19315,7,7790,NA,NA
"60642","04/15/2021",366,15670,193,6026,0.306,19716
"60633","05/05/2021",67,6178,41,2795,0.22,12689
"60633","08/12/2021",10,8877,6,4383,0.345,12689
"60645","02/17/2021",340,8534,119,2225,0.047,47270
"60707","01/30/2022",23,19338,7,7797,NA,NA
"60707","01/31/2022",29,19367,12,7809,NA,NA
"60707","02/01/2022",30,19397,14,7823,NA,NA
"60622","12/23/2020",105,1267,0,0,0,53294
"60707","02/02/2022",11,19408,4,7827,NA,NA
"60625","01/27/2021",398,5637,155,1357,0.017,79444
"60707","02/03/2022",21,19429,10,7837,NA,NA
"60707","02/04/2022",30,19459,9,7846,NA,NA
"60707","02/05/2022",37,19496,11,7857,NA,NA
"60649","12/27/2020",0,123,0,0,0,46633
"60649","12/28/2020",22,145,0,0,0,46633
"60649","12/30/2020",29,262,0,0,0,46633
"60649","12/31/2020",13,275,0,0,0,46633
"60666","12/30/2020",0,1,0,0,0,0
"60707","02/06/2022",22,19518,7,7864,NA,NA
"60707","02/07/2022",32,19550,13,7877,NA,NA
"60707","02/08/2022",32,19582,14,7891,NA,NA
"60707","02/09/2022",48,19630,25,7916,NA,NA
"60707","02/10/2022",43,19673,11,7927,NA,NA
"60707","02/11/2022",20,19693,7,7934,NA,NA
"60707","02/12/2022",41,19734,15,7949,NA,NA
"60707","02/13/2022",12,19746,6,7955,NA,NA
"60707","02/14/2022",25,19771,11,7966,NA,NA
"60707","02/15/2022",18,19789,9,7975,NA,NA
"60707","02/16/2022",25,19814,11,7986,NA,NA
"60707","02/17/2022",15,19829,7,7993,NA,NA
"60707","02/18/2022",26,19855,8,8001,NA,NA
"60707","02/19/2022",27,19882,13,8014,NA,NA
"60601","02/03/2021",74,2135,15,610,0.04,15083
"60631","06/25/2021",61,33813,41,17025,0.577,29529
"60707","02/20/2022",8,19890,4,8018,NA,NA
"60707","02/21/2022",12,19902,7,8025,NA,NA
"60707","02/22/2022",17,19919,11,8036,NA,NA
"60605","01/31/2021",35,5498,8,1842,0.063,29060
"60707","02/23/2022",12,19931,4,8040,NA,NA
"60707","02/24/2022",19,19950,7,8047,NA,NA
"60707","02/25/2022",18,19968,7,8054,NA,NA
"60707","02/26/2022",22,19990,11,8065,NA,NA
"60642","01/09/2021",84,1185,63,283,0.014,19716
"60707","02/27/2022",11,20001,0,8065,NA,NA
"60643","12/18/2020",54,82,0,0,0,48887
"60649","01/02/2021",9,286,0,0,0,46633
"60649","01/03/2021",10,296,0,0,0,46633
"60649","01/05/2021",35,348,2,4,0,46633
"60707","02/28/2022",10,20011,2,8067,NA,NA
"60649","01/06/2021",26,374,2,6,0,46633
"60707","03/01/2022",7,20018,3,8070,NA,NA
"60649","01/07/2021",35,409,19,25,0.001,46633
"60707","03/02/2022",15,20033,7,8077,NA,NA
"60707","03/07/2022",11,20083,4,8096,NA,NA
"60707","03/08/2022",8,20091,2,8098,NA,NA
"60707","03/09/2022",6,20097,2,8100,NA,NA
"60707","03/10/2022",8,20105,2,8102,NA,NA
"60707","03/11/2022",10,20115,4,8106,NA,NA
"60707","03/12/2022",9,20124,5,8111,NA,NA
"60827","09/24/2021",16,2408,7,1128,NA,NA
"60827","09/25/2021",6,2414,6,1134,NA,NA
"60827","09/26/2021",1,2415,1,1135,NA,NA
"60827","09/27/2021",4,2419,4,1139,NA,NA
"60827","09/28/2021",6,2425,5,1144,NA,NA
"60827","09/29/2021",10,2435,7,1151,NA,NA
"60628","12/19/2020",14,43,0,0,0,64254
"60827","09/30/2021",5,2440,3,1154,NA,NA
"60649","01/09/2021",19,578,6,56,0.001,46633
"60649","01/10/2021",3,581,1,57,0.001,46633
"60644","02/16/2021",50,4112,20,1035,0.022,46591
"60827","10/01/2021",21,2461,5,1159,NA,NA
"60827","10/02/2021",7,2468,4,1163,NA,NA
"60827","10/03/2021",0,2468,0,1163,NA,NA
"60827","10/04/2021",11,2479,2,1165,NA,NA
"60827","10/05/2021",13,2492,3,1168,NA,NA
"60827","10/06/2021",12,2504,6,1174,NA,NA
"60827","10/07/2021",10,2514,3,1177,NA,NA
"60827","10/08/2021",10,2524,4,1181,NA,NA
"60827","10/09/2021",2,2526,1,1182,NA,NA
"60649","01/12/2021",87,745,15,88,0.002,46633
"60649","01/13/2021",124,869,19,107,0.002,46633
"60649","01/14/2021",45,914,7,114,0.002,46633
"60649","01/18/2021",67,1047,14,134,0.003,46633
"60649","01/19/2021",191,1238,16,150,0.003,46633
"60649","01/21/2021",156,1498,23,193,0.004,46633
"60827","10/10/2021",3,2529,1,1183,NA,NA
"60827","10/11/2021",10,2539,4,1187,NA,NA
"60827","10/12/2021",14,2553,7,1194,NA,NA
"60827","10/13/2021",12,2565,5,1199,NA,NA
"60827","10/14/2021",6,2571,1,1200,NA,NA
"60827","10/15/2021",15,2586,7,1207,NA,NA
"60649","01/24/2021",44,1775,2,218,0.005,46633
"60649","01/25/2021",109,1884,13,231,0.005,46633
"60649","01/27/2021",132,2197,21,318,0.007,46633
"60649","01/28/2021",158,2355,15,333,0.007,46633
"60827","10/16/2021",1,2587,0,1207,NA,NA
"60827","02/11/2021",7,117,1,20,NA,NA
"60827","10/17/2021",0,2587,0,1207,NA,NA
"60827","10/18/2021",11,2598,2,1209,NA,NA
"60827","10/19/2021",8,2606,4,1213,NA,NA
"60621","03/01/2021",120,3041,31,895,0.032,28018
"60631","04/17/2021",220,24077,118,10552,0.357,29529
"60642","03/31/2021",348,10963,91,3661,0.186,19716
"60827","10/20/2021",9,2615,2,1215,NA,NA
"60616","01/24/2021",29,3492,4,914,0.017,54197
"60827","10/21/2021",3,2618,1,1216,NA,NA
"60827","10/22/2021",24,2642,16,1232,NA,NA
"60827","10/23/2021",3,2645,2,1234,NA,NA
"60827","10/24/2021",1,2646,0,1234,NA,NA
